baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
"{'distance': 0.9319371727748691, 'evidence_accuracy': 0.2872503840245776, 'evidence_precision': 0.2576, 'evidence_recall': 1.0, 'evidence_f1': 0.40966921119592875, 'similarity_metrics': np.float32(0.7547168), 'contradiction': 0.07891435921192169}","{'distance': 0.949238578680203, 'evidence_accuracy': 0.2780337941628264, 'evidence_precision': 0.2551505546751189, 'evidence_recall': 1.0, 'evidence_f1': 0.4065656565656566, 'similarity_metrics': np.float32(0.765507), 'contradiction': 0.07480878382921219}","{'distance': 0.9166666666666666, 'evidence_accuracy': 0.28417818740399386, 'evidence_precision': 0.25283630470016205, 'evidence_recall': 0.968944099378882, 'evidence_f1': 0.4010282776349614, 'similarity_metrics': np.float32(0.7664245), 'contradiction': 0.02217288129031658}",,,,"{'distance': 0.1536098310291859, 'evidence_accuracy': 0.6728110599078341, 'evidence_precision': 0.24, 'evidence_recall': 0.14906832298136646, 'evidence_f1': 0.1839080459770115, 'similarity_metrics': np.float32(0.78195846), 'contradiction': 0.03397245332598686}"
"{'distance': 0.8600191754554171, 'evidence_accuracy': 0.5304449648711944, 'evidence_precision': 0.5172413793103449, 'evidence_recall': 0.9462616822429907, 'evidence_f1': 0.6688687035507845, 'similarity_metrics': np.float32(0.9325314), 'contradiction': 0.012862163595855236}","{'distance': 0.8705179282868526, 'evidence_accuracy': 0.5386416861826698, 'evidence_precision': 0.5215189873417722, 'evidence_recall': 0.9626168224299065, 'evidence_f1': 0.6765188834154351, 'similarity_metrics': np.float32(0.8916688), 'contradiction': 0.883230984210968}","{'distance': 0.9148533585619678, 'evidence_accuracy': 0.509367681498829, 'evidence_precision': 0.5055487053020962, 'evidence_recall': 0.9579439252336449, 'evidence_f1': 0.6618240516545602, 'similarity_metrics': np.float32(0.88373995), 'contradiction': 0.013725504279136658}","{'distance': 0.37633061991233563, 'evidence_accuracy': 0.5245901639344263, 'evidence_precision': 0.5307262569832403, 'evidence_recall': 0.4439252336448598, 'evidence_f1': 0.48346055979643765, 'similarity_metrics': np.float32(0.9826078), 'contradiction': 0.9863061904907227}","{'distance': 0.08185053380782914, 'evidence_accuracy': 0.5210772833723654, 'evidence_precision': 0.6172839506172839, 'evidence_recall': 0.11682242990654206, 'evidence_f1': 0.19646365422396858, 'similarity_metrics': np.float32(0.9911773), 'contradiction': 0.9889406561851501}",,"{'distance': 0.17447306791569084, 'evidence_accuracy': 0.5046838407494145, 'evidence_precision': 0.5167785234899329, 'evidence_recall': 0.17990654205607476, 'evidence_f1': 0.266897746967071, 'similarity_metrics': np.float32(0.80136275), 'contradiction': 0.2505166232585907}"
"{'distance': 0.4604003481288077, 'evidence_accuracy': 0.5249266862170088, 'evidence_precision': 0.3351206434316354, 'evidence_recall': 0.6218905472636815, 'evidence_f1': 0.4355400696864111, 'similarity_metrics': np.float32(0.9981526), 'contradiction': 0.11960390955209732}","{'distance': 0.47105966162065893, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.35844155844155845, 'evidence_recall': 0.6865671641791045, 'evidence_f1': 0.4709897610921501, 'similarity_metrics': np.float32(0.9981526), 'contradiction': 0.11960390955209732}","{'distance': 0.4798534798534798, 'evidence_accuracy': 0.5087976539589443, 'evidence_precision': 0.3316582914572864, 'evidence_recall': 0.6567164179104478, 'evidence_f1': 0.44073455759599334, 'similarity_metrics': np.float32(0.95413643), 'contradiction': 0.45528700947761536}",,,,"{'distance': 0.029325513196480912, 'evidence_accuracy': 0.7052785923753666, 'evidence_precision': 0.5, 'evidence_recall': 0.04975124378109453, 'evidence_f1': 0.0904977375565611, 'similarity_metrics': np.float32(0.99442387), 'contradiction': 0.004453026689589024}"
,,"{'distance': 0.36766809728183114, 'evidence_accuracy': 0.5117493472584856, 'evidence_precision': 0.2777777777777778, 'evidence_recall': 0.391304347826087, 'evidence_f1': 0.3249097472924188, 'similarity_metrics': np.float32(0.89617443), 'contradiction': 0.31821686029434204}",,,,"{'distance': 0.007832898172323799, 'evidence_accuracy': 0.7023498694516971, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 0.017391304347826087, 'evidence_f1': 0.03389830508474576, 'similarity_metrics': np.float32(0.9956075), 'contradiction': 0.0044327653013169765}"
"{'distance': 0.7962128043282236, 'evidence_accuracy': 0.4697508896797153, 'evidence_precision': 0.3958904109589041, 'evidence_recall': 0.9796610169491525, 'evidence_f1': 0.5639024390243902, 'similarity_metrics': np.float32(0.9617918), 'contradiction': 0.11334053426980972}","{'distance': 0.8671875, 'evidence_accuracy': 0.40213523131672596, 'evidence_precision': 0.36516129032258066, 'evidence_recall': 0.9593220338983051, 'evidence_f1': 0.5289719626168224, 'similarity_metrics': np.float32(0.8875414), 'contradiction': 0.0031185741536319256}","{'distance': 0.9159335288367546, 'evidence_accuracy': 0.3594306049822064, 'evidence_precision': 0.3532934131736527, 'evidence_recall': 1.0, 'evidence_f1': 0.5221238938053098, 'similarity_metrics': np.float32(0.8888693), 'contradiction': 0.00702669657766819}","{'distance': 0.5292535305985205, 'evidence_accuracy': 0.5124555160142349, 'evidence_precision': 0.38353413654618473, 'evidence_recall': 0.6474576271186441, 'evidence_f1': 0.48171500630517017, 'similarity_metrics': np.float32(0.985546), 'contradiction': 0.14903908967971802}","{'distance': 0.252760736196319, 'evidence_accuracy': 0.6239620403321471, 'evidence_precision': 0.453781512605042, 'evidence_recall': 0.36610169491525424, 'evidence_f1': 0.40525328330206384, 'similarity_metrics': np.float32(0.9801966), 'contradiction': 0.05191365256905556}","{'distance': 0.5650988411724608, 'evidence_accuracy': 0.48991696322657174, 'evidence_precision': 0.37142857142857144, 'evidence_recall': 0.6610169491525424, 'evidence_f1': 0.47560975609756095, 'similarity_metrics': np.float32(0.9699923), 'contradiction': 0.1309434324502945}",
"{'distance': 0.7674897119341564, 'evidence_accuracy': 0.2564102564102564, 'evidence_precision': 0.1703204047217538, 'evidence_recall': 0.7709923664122137, 'evidence_f1': 0.27900552486187846, 'similarity_metrics': np.float32(0.8872102), 'contradiction': 0.13873128592967987}","{'distance': 0.6492890995260663, 'evidence_accuracy': 0.32336182336182334, 'evidence_precision': 0.16923076923076924, 'evidence_recall': 0.6717557251908397, 'evidence_f1': 0.2703533026113671, 'similarity_metrics': np.float32(0.93283486), 'contradiction': 0.01258523017168045}","{'distance': 0.9235095613048369, 'evidence_accuracy': 0.19943019943019943, 'evidence_precision': 0.18262150220913106, 'evidence_recall': 0.9465648854961832, 'evidence_f1': 0.3061728395061728, 'similarity_metrics': np.float32(0.82508284), 'contradiction': 0.005283311940729618}","{'distance': 0.38076622361219703, 'evidence_accuracy': 0.5370370370370371, 'evidence_precision': 0.1891025641025641, 'evidence_recall': 0.45038167938931295, 'evidence_f1': 0.26636568848758463, 'similarity_metrics': np.float32(0.985726), 'contradiction': 0.06546815484762192}","{'distance': 0.3829287392325763, 'evidence_accuracy': 0.5341880341880342, 'evidence_precision': 0.18789808917197454, 'evidence_recall': 0.45038167938931295, 'evidence_f1': 0.26516853932584267, 'similarity_metrics': np.float32(0.9874756), 'contradiction': 0.04776425659656525}",,"{'distance': 0.009971509971509973, 'evidence_accuracy': 0.8205128205128205, 'evidence_precision': 0.8571428571428571, 'evidence_recall': 0.04580152671755725, 'evidence_f1': 0.08695652173913045, 'similarity_metrics': np.float32(0.99360496), 'contradiction': 0.004494216293096542}"
"{'distance': 0.8555555555555556, 'evidence_accuracy': 0.5102249488752556, 'evidence_precision': 0.4966216216216216, 'evidence_recall': 0.9323467230443975, 'evidence_f1': 0.6480529022777369, 'similarity_metrics': np.float32(0.897099), 'contradiction': 0.08130179345607758}","{'distance': 0.8095238095238095, 'evidence_accuracy': 0.5224948875255624, 'evidence_precision': 0.5034965034965035, 'evidence_recall': 0.9133192389006343, 'evidence_f1': 0.6491359879789633, 'similarity_metrics': np.float32(0.9069739), 'contradiction': 0.02485681138932705}","{'distance': 0.7548948513415519, 'evidence_accuracy': 0.48466257668711654, 'evidence_precision': 0.48084054388133496, 'evidence_recall': 0.8224101479915433, 'evidence_f1': 0.6068642745709828, 'similarity_metrics': np.float32(0.9332134), 'contradiction': 0.02485681138932705}",,,,"{'distance': 0.029652351738241323, 'evidence_accuracy': 0.5112474437627812, 'evidence_precision': 0.41379310344827586, 'evidence_recall': 0.02536997885835095, 'evidence_f1': 0.047808764940239036, 'similarity_metrics': np.float32(0.98002356), 'contradiction': 0.7312257289886475}"
"{'distance': 0.6557377049180328, 'evidence_accuracy': 0.5563380281690141, 'evidence_precision': 0.527363184079602, 'evidence_recall': 0.7737226277372263, 'evidence_f1': 0.6272189349112426, 'similarity_metrics': np.float32(0.93871087), 'contradiction': 0.466825395822525}","{'distance': 0.6050955414012739, 'evidence_accuracy': 0.5633802816901409, 'evidence_precision': 0.533678756476684, 'evidence_recall': 0.7518248175182481, 'evidence_f1': 0.6242424242424243, 'similarity_metrics': np.float32(0.91004574), 'contradiction': 0.36847397685050964}","{'distance': 0.6810933940774487, 'evidence_accuracy': 0.5598591549295775, 'evidence_precision': 0.5277777777777778, 'evidence_recall': 0.8321167883211679, 'evidence_f1': 0.6458923512747876, 'similarity_metrics': np.float32(0.86455655), 'contradiction': 0.7520771026611328}",,"{'distance': 0.20145190562613435, 'evidence_accuracy': 0.5176056338028169, 'evidence_precision': 0.5076923076923077, 'evidence_recall': 0.2391304347826087, 'evidence_f1': 0.3251231527093596, 'similarity_metrics': np.float32(0.9609408), 'contradiction': 0.9780828952789307}",,"{'distance': 0.17253521126760563, 'evidence_accuracy': 0.5352112676056338, 'evidence_precision': 0.5510204081632653, 'evidence_recall': 0.19708029197080293, 'evidence_f1': 0.2903225806451613, 'similarity_metrics': np.float32(0.89780784), 'contradiction': 0.9445937871932983}"
"{'distance': 0.4719512195121951, 'evidence_accuracy': 0.48891235480464623, 'evidence_precision': 0.3735408560311284, 'evidence_recall': 0.5423728813559322, 'evidence_f1': 0.44239631336405527, 'similarity_metrics': np.float32(0.90533113), 'contradiction': 0.8943225741386414}","{'distance': 0.9472247497725205, 'evidence_accuracy': 0.3928194297782471, 'evidence_precision': 0.3797606093579978, 'evidence_recall': 0.9858757062146892, 'evidence_f1': 0.5483110761979576, 'similarity_metrics': np.float32(0.7723494), 'contradiction': 0.4831548035144806}","{'distance': 0.9532273152478953, 'evidence_accuracy': 0.38753959873284055, 'evidence_precision': 0.3774403470715835, 'evidence_recall': 0.9830508474576272, 'evidence_f1': 0.5454545454545455, 'similarity_metrics': np.float32(0.8530685), 'contradiction': 0.010585715994238853}","{'distance': 0.34416715031921064, 'evidence_accuracy': 0.4783526927138332, 'evidence_precision': 0.31675392670157065, 'evidence_recall': 0.3418079096045198, 'evidence_f1': 0.328804347826087, 'similarity_metrics': np.float32(0.9854809), 'contradiction': 0.9855161309242249}","{'distance': 0.34338747099767986, 'evidence_accuracy': 0.47729672650475186, 'evidence_precision': 0.31496062992125984, 'evidence_recall': 0.3389830508474576, 'evidence_f1': 0.32653061224489793, 'similarity_metrics': np.float32(0.98938775), 'contradiction': 0.9734740853309631}",,
"{'distance': 0.4896459585838343, 'evidence_accuracy': 0.5418994413407822, 'evidence_precision': 0.35797665369649806, 'evidence_recall': 0.696969696969697, 'evidence_f1': 0.4730077120822622, 'similarity_metrics': np.float32(0.9415096), 'contradiction': 0.8810667991638184}","{'distance': 0.7593984962406015, 'evidence_accuracy': 0.4134078212290503, 'evidence_precision': 0.3262316910785619, 'evidence_recall': 0.928030303030303, 'evidence_f1': 0.48275862068965525, 'similarity_metrics': np.float32(0.76915824), 'contradiction': 0.9178332686424255}","{'distance': 0.8444647758462946, 'evidence_accuracy': 0.3229050279329609, 'evidence_precision': 0.29095354523227385, 'evidence_recall': 0.9015151515151515, 'evidence_f1': 0.43992606284658037, 'similarity_metrics': np.float32(0.9019546), 'contradiction': 0.07005200535058975}","{'distance': 0.24695317511225146, 'evidence_accuracy': 0.5787709497206703, 'evidence_precision': 0.31715210355987056, 'evidence_recall': 0.3712121212121212, 'evidence_f1': 0.34205933682373474, 'similarity_metrics': np.float32(0.95039344), 'contradiction': 0.9468306303024292}","{'distance': 0.3588896232650364, 'evidence_accuracy': 0.5284916201117319, 'evidence_precision': 0.3073170731707317, 'evidence_recall': 0.4772727272727273, 'evidence_f1': 0.37388724035608306, 'similarity_metrics': np.float32(0.93015265), 'contradiction': 0.9946639537811279}","{'distance': 0.37745098039215685, 'evidence_accuracy': 0.6089385474860335, 'evidence_precision': 0.38917525773195877, 'evidence_recall': 0.571969696969697, 'evidence_f1': 0.4631901840490798, 'similarity_metrics': np.float32(0.96628606), 'contradiction': 0.9747796058654785}",
"{'distance': 0.9089989888776542, 'evidence_accuracy': 0.29976303317535546, 'evidence_precision': 0.26625, 'evidence_recall': 0.9815668202764977, 'evidence_f1': 0.4188790560471976, 'similarity_metrics': np.float32(0.84508216), 'contradiction': 0.7960932850837708}","{'distance': 0.9350912778904665, 'evidence_accuracy': 0.2796208530805687, 'evidence_precision': 0.25953259532595324, 'evidence_recall': 0.9723502304147466, 'evidence_f1': 0.4097087378640777, 'similarity_metrics': np.float32(0.8309536), 'contradiction': 0.7681320309638977}","{'distance': 0.9249492900608519, 'evidence_accuracy': 0.283175355450237, 'evidence_precision': 0.2599009900990099, 'evidence_recall': 0.967741935483871, 'evidence_f1': 0.40975609756097564, 'similarity_metrics': np.float32(0.8541077), 'contradiction': 0.6703152060508728}","{'distance': 0.37935483870967746, 'evidence_accuracy': 0.5260663507109005, 'evidence_precision': 0.2506811989100817, 'evidence_recall': 0.423963133640553, 'evidence_f1': 0.3150684931506849, 'similarity_metrics': np.float32(0.9960779), 'contradiction': 0.9710457921028137}","{'distance': 0.3811659192825112, 'evidence_accuracy': 0.5213270142180095, 'evidence_precision': 0.24383561643835616, 'evidence_recall': 0.41013824884792627, 'evidence_f1': 0.3058419243986254, 'similarity_metrics': np.float32(0.99389863), 'contradiction': 0.956318736076355}","{'distance': 0.3624678663239075, 'evidence_accuracy': 0.5201421800947867, 'evidence_precision': 0.22988505747126436, 'evidence_recall': 0.3686635944700461, 'evidence_f1': 0.2831858407079646, 'similarity_metrics': np.float32(0.98079944), 'contradiction': 0.9585949778556824}","{'distance': 0.12677725118483407, 'evidence_accuracy': 0.6895734597156398, 'evidence_precision': 0.2897196261682243, 'evidence_recall': 0.14285714285714285, 'evidence_f1': 0.19135802469135801, 'similarity_metrics': np.float32(0.9352864), 'contradiction': 0.11231387406587601}"
"{'distance': 0.9640718562874252, 'evidence_accuracy': 0.2922272047832586, 'evidence_precision': 0.2927382753403933, 'evidence_recall': 0.9699248120300752, 'evidence_f1': 0.44973852411388726, 'similarity_metrics': np.float32(0.5482321), 'contradiction': 0.9905180335044861}","{'distance': 0.9693945442448436, 'evidence_accuracy': 0.2982062780269058, 'evidence_precision': 0.29607250755287007, 'evidence_recall': 0.9824561403508771, 'evidence_f1': 0.45502031340684845, 'similarity_metrics': np.float32(0.51856387), 'contradiction': 0.9889161586761475}","{'distance': 0.9643799472295514, 'evidence_accuracy': 0.30269058295964124, 'evidence_precision': 0.2980332829046899, 'evidence_recall': 0.9874686716791979, 'evidence_f1': 0.4578733294596165, 'similarity_metrics': np.float32(0.54067194), 'contradiction': 0.9772160053253174}",,"{'distance': 0.6955307262569832, 'evidence_accuracy': 0.4192825112107623, 'evidence_precision': 0.3136094674556213, 'evidence_recall': 0.7969924812030075, 'evidence_f1': 0.45010615711252655, 'similarity_metrics': np.float32(0.93026394), 'contradiction': 0.9932820796966553}","{'distance': 0.48372093023255813, 'evidence_accuracy': 0.5351270553064275, 'evidence_precision': 0.3593947036569987, 'evidence_recall': 0.7142857142857143, 'evidence_f1': 0.47818791946308725, 'similarity_metrics': np.float32(0.95616734), 'contradiction': 0.9958025813102722}","{'distance': 0.06203288490284009, 'evidence_accuracy': 0.6696562032884903, 'evidence_precision': 0.24096385542168675, 'evidence_recall': 0.05012531328320802, 'evidence_f1': 0.08298755186721991, 'similarity_metrics': np.float32(0.89232534), 'contradiction': 0.5125678181648254}"
"{'distance': 0.24720244150559512, 'evidence_accuracy': 0.7296222664015904, 'evidence_precision': 0.7482014388489209, 'evidence_recall': 0.5073170731707317, 'evidence_f1': 0.6046511627906977, 'similarity_metrics': np.float32(0.90930396), 'contradiction': 0.8657495975494385}","{'distance': 0.2433537832310838, 'evidence_accuracy': 0.7296222664015904, 'evidence_precision': 0.7482014388489209, 'evidence_recall': 0.5073170731707317, 'evidence_f1': 0.6046511627906977, 'similarity_metrics': np.float32(0.91990435), 'contradiction': 0.8657495975494385}","{'distance': 0.23451776649746192, 'evidence_accuracy': 0.7196819085487077, 'evidence_precision': 0.7424242424242424, 'evidence_recall': 0.47804878048780486, 'evidence_f1': 0.5816023738872403, 'similarity_metrics': np.float32(0.90930396), 'contradiction': 0.8657495975494385}","{'distance': 0.3304157549234136, 'evidence_accuracy': 0.5009940357852882, 'evidence_precision': 0.3838383838383838, 'evidence_recall': 0.37073170731707317, 'evidence_f1': 0.3771712158808933, 'similarity_metrics': np.float32(0.94306934), 'contradiction': 0.9951558113098145}","{'distance': 0.2864637985309548, 'evidence_accuracy': 0.5168986083499006, 'evidence_precision': 0.38953488372093026, 'evidence_recall': 0.32682926829268294, 'evidence_f1': 0.3554376657824934, 'similarity_metrics': np.float32(0.93841046), 'contradiction': 0.9934678673744202}",,
