baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
,,,,,,"{'distance': 0.1923076923076923, 'evidence_accuracy': 0.8333333333333334, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.96124756), 'contradiction': 0.0007883587386459112}"
,,,,,,
"{'distance': 0.8823529411764706, 'evidence_accuracy': 0.46153846153846156, 'evidence_precision': 0.4166666666666667, 'evidence_recall': 1.0, 'evidence_f1': 0.5882352941176471, 'similarity_metrics': np.float32(0.362211), 'contradiction': 0.001508242217823863}","{'distance': 0.8823529411764706, 'evidence_accuracy': 0.46153846153846156, 'evidence_precision': 0.4166666666666667, 'evidence_recall': 1.0, 'evidence_f1': 0.5882352941176471, 'similarity_metrics': np.float32(0.362211), 'contradiction': 0.001508242217823863}","{'distance': 0.8823529411764706, 'evidence_accuracy': 0.46153846153846156, 'evidence_precision': 0.4166666666666667, 'evidence_recall': 1.0, 'evidence_f1': 0.5882352941176471, 'similarity_metrics': np.float32(0.362211), 'contradiction': 0.001508242217823863}",,,,
,,,,,,
"{'distance': 0.5, 'evidence_accuracy': 0.8, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 1.0, 'evidence_f1': 0.8, 'similarity_metrics': np.float32(0.9737184), 'contradiction': 0.0021931396331638098}","{'distance': 0.5, 'evidence_accuracy': 0.8, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 1.0, 'evidence_f1': 0.8, 'similarity_metrics': np.float32(0.9737184), 'contradiction': 0.0021931396331638098}","{'distance': 0.5, 'evidence_accuracy': 0.8, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 1.0, 'evidence_f1': 0.8, 'similarity_metrics': np.float32(0.9737184), 'contradiction': 0.0021931396331638098}",,,,"{'distance': 0.6470588235294117, 'evidence_accuracy': 0.6, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.58244294), 'contradiction': 0.016322696581482887}"
,,,,,,
"{'distance': 0.16666666666666663, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.6975156), 'contradiction': 0.0012261816300451756}","{'distance': 0.16666666666666663, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.6975156), 'contradiction': 0.0012261816300451756}","{'distance': 0.16666666666666663, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.6975156), 'contradiction': 0.0012261816300451756}",,,,
,"{'distance': 0.09090909090909094, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.8161932), 'contradiction': 0.9949039220809937}","{'distance': 0.09090909090909094, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.8161932), 'contradiction': 0.9949039220809937}",,,"{'distance': 0.09090909090909094, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.8161932), 'contradiction': 0.9949039220809937}",
,,,"{'distance': 0.04347826086956519, 'evidence_accuracy': 0.8181818181818182, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.562842), 'contradiction': 0.9980894923210144}","{'distance': 0.04347826086956519, 'evidence_accuracy': 0.8181818181818182, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.562842), 'contradiction': 0.9980894923210144}","{'distance': 0.04347826086956519, 'evidence_accuracy': 0.8181818181818182, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.562842), 'contradiction': 0.9980894923210144}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.82853734), 'contradiction': 0.37611153721809387}"
,,,,,,
"{'distance': 0.33333333333333337, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9511327), 'contradiction': 0.2715134024620056}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9511327), 'contradiction': 0.2715134024620056}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9511327), 'contradiction': 0.2715134024620056}",,"{'distance': 0.33333333333333337, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9511327), 'contradiction': 0.2715134024620056}","{'distance': 0.5, 'evidence_accuracy': 0.75, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.79877657), 'contradiction': 0.0020386341493576765}","{'distance': 0.6923076923076923, 'evidence_accuracy': 0.75, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.89739144), 'contradiction': 0.001438181265257299}"
"{'distance': 0.7142857142857143, 'evidence_accuracy': 0.26666666666666666, 'evidence_precision': 0.08333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.15384615384615385, 'similarity_metrics': np.float32(0.045476135), 'contradiction': 0.9273016452789307}","{'distance': 0.7142857142857143, 'evidence_accuracy': 0.26666666666666666, 'evidence_precision': 0.08333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.15384615384615385, 'similarity_metrics': np.float32(0.045476135), 'contradiction': 0.9273016452789307}","{'distance': 0.7142857142857143, 'evidence_accuracy': 0.26666666666666666, 'evidence_precision': 0.08333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.15384615384615385, 'similarity_metrics': np.float32(0.045476135), 'contradiction': 0.9273016452789307}",,,"{'distance': 0.24137931034482762, 'evidence_accuracy': 0.8, 'evidence_precision': 0.25, 'evidence_recall': 1.0, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.5861676), 'contradiction': 0.9938832521438599}",
,,,,,,"{'distance': 0.19999999999999996, 'evidence_accuracy': 0.8666666666666667, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.8949157), 'contradiction': 0.0006410591304302216}"
,,,,,,
,,,,,,
"{'distance': 0.368421052631579, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.81530917), 'contradiction': 0.002272882265970111}",,,,,,
,,,"{'distance': 0.5384615384615384, 'evidence_accuracy': 0.2857142857142857, 'evidence_precision': 0.25, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.49744514), 'contradiction': 0.9961368441581726}","{'distance': 0.5384615384615384, 'evidence_accuracy': 0.2857142857142857, 'evidence_precision': 0.25, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.49744514), 'contradiction': 0.9961368441581726}","{'distance': 0.5384615384615384, 'evidence_accuracy': 0.2857142857142857, 'evidence_precision': 0.25, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.49744514), 'contradiction': 0.9961368441581726}","{'distance': 0.2941176470588235, 'evidence_accuracy': 0.8571428571428571, 'evidence_precision': 1.0, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.8, 'similarity_metrics': np.float32(0.6845803), 'contradiction': 0.0020326313097029924}"
,,,,,,
,,,"{'distance': 0.6666666666666667, 'evidence_accuracy': 0.4117647058823529, 'evidence_precision': 0.23076923076923078, 'evidence_recall': 1.0, 'evidence_f1': 0.375, 'similarity_metrics': np.float32(0.853613), 'contradiction': 0.0009579432080499828}","{'distance': 0.6666666666666667, 'evidence_accuracy': 0.4117647058823529, 'evidence_precision': 0.23076923076923078, 'evidence_recall': 1.0, 'evidence_f1': 0.375, 'similarity_metrics': np.float32(0.853613), 'contradiction': 0.0009579432080499828}","{'distance': 0.6666666666666667, 'evidence_accuracy': 0.4117647058823529, 'evidence_precision': 0.23076923076923078, 'evidence_recall': 1.0, 'evidence_f1': 0.375, 'similarity_metrics': np.float32(0.853613), 'contradiction': 0.0009579432080499828}","{'distance': 0.19999999999999996, 'evidence_accuracy': 0.4117647058823529, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9289107), 'contradiction': 0.0032677981071174145}"
,,,,,,
"{'distance': 0.26315789473684215, 'evidence_accuracy': 0.36363636363636365, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.95556396), 'contradiction': 0.0006147116655483842}","{'distance': 0.26315789473684215, 'evidence_accuracy': 0.36363636363636365, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.95556396), 'contradiction': 0.0006147116655483842}","{'distance': 0.13043478260869568, 'evidence_accuracy': 0.6363636363636364, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9860243), 'contradiction': 0.0021740624215453863}","{'distance': 0.16666666666666663, 'evidence_accuracy': 0.6363636363636364, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.55230093), 'contradiction': 0.9932557344436646}",,"{'distance': 0.16666666666666663, 'evidence_accuracy': 0.6363636363636364, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.55230093), 'contradiction': 0.9932557344436646}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.9286506), 'contradiction': 0.008797787129878998}"
,,,,,,
,,,,,,
"{'distance': 0.6363636363636364, 'evidence_accuracy': 0.75, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.6984856), 'contradiction': 0.9967696666717529}","{'distance': 0.6363636363636364, 'evidence_accuracy': 0.75, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.6984856), 'contradiction': 0.9967696666717529}","{'distance': 0.6363636363636364, 'evidence_accuracy': 0.75, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.6984856), 'contradiction': 0.9967696666717529}",,,,
,,,"{'distance': 0.5, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.71698874), 'contradiction': 0.998630702495575}","{'distance': 0.5, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.71698874), 'contradiction': 0.998630702495575}","{'distance': 0.5, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.71698874), 'contradiction': 0.998630702495575}","{'distance': 0.6666666666666667, 'evidence_accuracy': 0.5, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.8470962), 'contradiction': 0.018363242968916893}"
"{'distance': 0.3846153846153846, 'evidence_accuracy': 0.4444444444444444, 'evidence_precision': 1.0, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.2857142857142857, 'similarity_metrics': np.float32(0.87159073), 'contradiction': 0.003622272051870823}","{'distance': 0.3846153846153846, 'evidence_accuracy': 0.4444444444444444, 'evidence_precision': 1.0, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.2857142857142857, 'similarity_metrics': np.float32(0.87159073), 'contradiction': 0.003622272051870823}",,,,,"{'distance': 0.5172413793103448, 'evidence_accuracy': 0.3333333333333333, 'evidence_precision': 0.5, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.25, 'similarity_metrics': np.float32(0.7047676), 'contradiction': 0.005264545790851116}"
,,,"{'distance': 0.5555555555555556, 'evidence_accuracy': 0.4444444444444444, 'evidence_precision': 0.2, 'evidence_recall': 0.5, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.42442095), 'contradiction': 0.9824908375740051}","{'distance': 0.5555555555555556, 'evidence_accuracy': 0.4444444444444444, 'evidence_precision': 0.2, 'evidence_recall': 0.5, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.42442095), 'contradiction': 0.9824908375740051}",,"{'distance': 0.43999999999999995, 'evidence_accuracy': 0.2222222222222222, 'evidence_precision': 0.2222222222222222, 'evidence_recall': 1.0, 'evidence_f1': 0.3636363636363636, 'similarity_metrics': np.float32(0.5624426), 'contradiction': 0.00498654181137681}"
,,,,,,"{'distance': 0.40740740740740744, 'evidence_accuracy': -0.5555555555555556, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.68145496), 'contradiction': 0.00497805792838335}"
,,,,,,
,,,,,,"{'distance': 0.33333333333333337, 'evidence_accuracy': 0.3076923076923077, 'evidence_precision': 0.2222222222222222, 'evidence_recall': 0.5, 'evidence_f1': 0.30769230769230765, 'similarity_metrics': np.float32(0.7454231), 'contradiction': 0.003151877783238888}"
,"{'distance': 0.4666666666666667, 'evidence_accuracy': 0.5, 'evidence_precision': 0.25, 'evidence_recall': 0.5, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.542494), 'contradiction': 0.9986960291862488}",,,,,
,"{'distance': 0.4117647058823529, 'evidence_accuracy': 0.5, 'evidence_precision': 0.25, 'evidence_recall': 0.5, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.97935927), 'contradiction': 0.002512426348403096}","{'distance': 0.4117647058823529, 'evidence_accuracy': 0.5, 'evidence_precision': 0.25, 'evidence_recall': 0.5, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.97935927), 'contradiction': 0.002512426348403096}",,,,"{'distance': 0.26315789473684215, 'evidence_accuracy': 0.25, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.86572874), 'contradiction': 0.0033707241527736187}"
"{'distance': 0.30434782608695654, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8394232), 'contradiction': 0.004962125327438116}","{'distance': 0.30434782608695654, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8394232), 'contradiction': 0.004962125327438116}","{'distance': 0.30434782608695654, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8394232), 'contradiction': 0.004962125327438116}",,,,
,,,"{'distance': 0.5, 'evidence_accuracy': 0.5555555555555556, 'evidence_precision': 0.4, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.39397126), 'contradiction': 0.9676042199134827}","{'distance': 0.11111111111111116, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.5920948), 'contradiction': 0.9975700974464417}","{'distance': 0.5294117647058824, 'evidence_accuracy': 0.5555555555555556, 'evidence_precision': 0.4, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.36286616), 'contradiction': 0.9815256595611572}","{'distance': 0.33333333333333337, 'evidence_accuracy': -0.1111111111111111, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8193467), 'contradiction': 0.002617798512801528}"
,,,,,,
"{'distance': 0.06666666666666665, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.95032233), 'contradiction': 0.0023391004651784897}","{'distance': 0.06666666666666665, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.95032233), 'contradiction': 0.0023391004651784897}",,,,,"{'distance': 0.625, 'evidence_accuracy': 0.42857142857142855, 'evidence_precision': 0.25, 'evidence_recall': 0.5, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.6301317), 'contradiction': 0.9692041277885437}"
"{'distance': 0.5, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.16666666666666666, 'evidence_recall': 1.0, 'evidence_f1': 0.2857142857142857, 'similarity_metrics': np.float32(0.484216), 'contradiction': 0.9620949625968933}",,"{'distance': 0.5, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.16666666666666666, 'evidence_recall': 1.0, 'evidence_f1': 0.2857142857142857, 'similarity_metrics': np.float32(0.484216), 'contradiction': 0.9620949625968933}",,,,
