e-implcit-target-e-persona-human,e-implcit-target-e-persona-you,baseline,e-persona-you,e-implcit-target,e-persona-human,TextFoolerJin2019
"{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7323202, 'contradiction': 0.9985670447349548}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7323202, 'contradiction': 0.9985670447349548}","{'distance': 0.08571428571428574, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.71003836, 'contradiction': 0.9991752505302429}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7323202, 'contradiction': 0.9985670447349548}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7323202, 'contradiction': 0.9985670447349548}","{'distance': 0.08571428571428574, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.71003836, 'contradiction': 0.9991752505302429}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8823529411764706, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.9863243, 'contradiction': 0.0037365665193647146}"
,,,,,,
,,,,,,"{'distance': 0.0714285714285714, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 0.5, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.25, 'similarity_metrics': 0.969563, 'contradiction': 0.0016817388823255897}"
"{'distance': 0.125, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.6217879, 'contradiction': 0.9993508458137512}","{'distance': 0.125, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.6217879, 'contradiction': 0.9993508458137512}","{'distance': 0.125, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.6217879, 'contradiction': 0.9993508458137512}","{'distance': 0.125, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.6217879, 'contradiction': 0.9993508458137512}","{'distance': 0.125, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.6217879, 'contradiction': 0.9993508458137512}","{'distance': 0.125, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.6217879, 'contradiction': 0.9993508458137512}",
,,,,"{'distance': 0.25, 'evidence_accuracy': 0.875, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.49971503, 'contradiction': 0.998805046081543}",,"{'distance': 0.125, 'evidence_accuracy': 0.875, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.6471579, 'contradiction': 0.12090955674648285}"
,,,,,,
,"{'distance': 0.0714285714285714, 'evidence_accuracy': 0.7857142857142857, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9292067, 'contradiction': 0.011781195178627968}",,,"{'distance': 0.1333333333333333, 'evidence_accuracy': 0.7857142857142857, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.70670533, 'contradiction': 0.9971388578414917}",,"{'distance': 0.0714285714285714, 'evidence_accuracy': 0.8571428571428571, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.98916775, 'contradiction': 0.001741968560963869}"
"{'distance': 0.18181818181818177, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.7391481, 'contradiction': 0.9962165951728821}","{'distance': 0.18181818181818177, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.7391481, 'contradiction': 0.9962165951728821}","{'distance': 0.18181818181818177, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.7391481, 'contradiction': 0.9962165951728821}",,"{'distance': 0.18181818181818177, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.7391481, 'contradiction': 0.9962165951728821}",,
,,,,,,"{'distance': 0.09090909090909094, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.8472929, 'contradiction': 0.07913452386856079}"
,,,,,,"{'distance': 0.07692307692307687, 'evidence_accuracy': 0.7307692307692307, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.2222222222222222, 'similarity_metrics': 0.8955697, 'contradiction': 0.15007634460926056}"
"{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8846153846153846, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9277042, 'contradiction': 0.40711358189582825}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8846153846153846, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9277042, 'contradiction': 0.40711358189582825}",,,"{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8846153846153846, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9277042, 'contradiction': 0.40711358189582825}",,"{'distance': 0.038461538461538436, 'evidence_accuracy': 0.8846153846153846, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9244541, 'contradiction': 0.01346106082201004}"
,,,,,,
,"{'distance': 0.05555555555555558, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 1.0, 'evidence_recall': 0.2, 'evidence_f1': 0.33333333333333337, 'similarity_metrics': 0.9027238, 'contradiction': 0.9928642511367798}",,,"{'distance': 0.05555555555555558, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 1.0, 'evidence_recall': 0.2, 'evidence_f1': 0.33333333333333337, 'similarity_metrics': 0.9027238, 'contradiction': 0.9928642511367798}",,"{'distance': 0.05555555555555558, 'evidence_accuracy': 0.7222222222222222, 'evidence_precision': 0.5, 'evidence_recall': 0.2, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': 0.99119306, 'contradiction': 0.0015769152669236064}"
,,,,,,
,,,,,,"{'distance': 0.2142857142857143, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.68184185, 'contradiction': 0.005379136651754379}"
"{'distance': 0.09999999999999998, 'evidence_accuracy': 0.7, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7741405, 'contradiction': 0.9986199140548706}","{'distance': 0.09999999999999998, 'evidence_accuracy': 0.7, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7741405, 'contradiction': 0.9986199140548706}","{'distance': 0.09999999999999998, 'evidence_accuracy': 0.7, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7741405, 'contradiction': 0.9986199140548706}","{'distance': 0.09999999999999998, 'evidence_accuracy': 0.7, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7741405, 'contradiction': 0.9986199140548706}","{'distance': 0.09999999999999998, 'evidence_accuracy': 0.7, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7741405, 'contradiction': 0.9986199140548706}","{'distance': 0.09999999999999998, 'evidence_accuracy': 0.7, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7741405, 'contradiction': 0.9986199140548706}",
"{'distance': 0.04761904761904767, 'evidence_accuracy': 0.9, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.6369918, 'contradiction': 0.9976739287376404}","{'distance': 0.04761904761904767, 'evidence_accuracy': 0.9, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.6369918, 'contradiction': 0.9976739287376404}","{'distance': 0.19999999999999996, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.6605979, 'contradiction': 0.9984152317047119}","{'distance': 0.09999999999999998, 'evidence_accuracy': 0.9, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.6813844, 'contradiction': 0.9988837838172913}","{'distance': 0.04761904761904767, 'evidence_accuracy': 0.9, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.6369918, 'contradiction': 0.9976739287376404}","{'distance': 0.09999999999999998, 'evidence_accuracy': 0.9, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.6813844, 'contradiction': 0.9988837838172913}","{'distance': 0.09999999999999998, 'evidence_accuracy': 0.8, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.9186697, 'contradiction': 0.00694257952272892}"
"{'distance': 0.07692307692307687, 'evidence_accuracy': 0.8461538461538461, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9305819, 'contradiction': 0.9981972575187683}","{'distance': 0.07692307692307687, 'evidence_accuracy': 0.8461538461538461, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9305819, 'contradiction': 0.9981972575187683}","{'distance': 0.040000000000000036, 'evidence_accuracy': 0.8461538461538461, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9472774, 'contradiction': 0.0004306517948862165}","{'distance': 0.040000000000000036, 'evidence_accuracy': 0.8461538461538461, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9472774, 'contradiction': 0.0004306517948862165}","{'distance': 0.07692307692307687, 'evidence_accuracy': 0.8461538461538461, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9305819, 'contradiction': 0.9981972575187683}","{'distance': 0.040000000000000036, 'evidence_accuracy': 0.8461538461538461, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9472774, 'contradiction': 0.0004306517948862165}","{'distance': 0.07692307692307687, 'evidence_accuracy': 0.9230769230769231, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.9796778, 'contradiction': 0.003519208636134863}"
"{'distance': 0.125, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.90319943, 'contradiction': 0.997096061706543}","{'distance': 0.125, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.90319943, 'contradiction': 0.997096061706543}",,,"{'distance': 0.125, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.90319943, 'contradiction': 0.997096061706543}",,
,,,,,,
,,,,,,
"{'distance': 0.19999999999999996, 'evidence_accuracy': 0.8, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.7548325, 'contradiction': 0.999040424823761}","{'distance': 0.19999999999999996, 'evidence_accuracy': 0.8, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.7548325, 'contradiction': 0.999040424823761}","{'distance': 0.19999999999999996, 'evidence_accuracy': 0.8, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.7548325, 'contradiction': 0.999040424823761}","{'distance': 0.19999999999999996, 'evidence_accuracy': 0.8, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.7548325, 'contradiction': 0.999040424823761}","{'distance': 0.19999999999999996, 'evidence_accuracy': 0.8, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.7548325, 'contradiction': 0.999040424823761}","{'distance': 0.19999999999999996, 'evidence_accuracy': 0.8, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.7548325, 'contradiction': 0.999040424823761}","{'distance': 0.19999999999999996, 'evidence_accuracy': 0.8, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.69500995, 'contradiction': 0.9403747320175171}"
"{'distance': 0.5, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.5, 'similarity_metrics': 0.61937946, 'contradiction': 0.8522907495498657}","{'distance': 0.5, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.5, 'similarity_metrics': 0.61937946, 'contradiction': 0.8522907495498657}",,,"{'distance': 0.5, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.5, 'similarity_metrics': 0.61937946, 'contradiction': 0.8522907495498657}",,
,,,,,,
,,,,,,
"{'distance': 0.07692307692307687, 'evidence_accuracy': 0.9230769230769231, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.9602178, 'contradiction': 0.9981003403663635}","{'distance': 0.07692307692307687, 'evidence_accuracy': 0.9230769230769231, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.9602178, 'contradiction': 0.9981003403663635}","{'distance': 0.08333333333333337, 'evidence_accuracy': 0.8461538461538461, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.9833668, 'contradiction': 0.0005309073603712022}","{'distance': 0.08333333333333337, 'evidence_accuracy': 0.8461538461538461, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.9833668, 'contradiction': 0.0005309073603712022}","{'distance': 0.07692307692307687, 'evidence_accuracy': 0.9230769230769231, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.9602178, 'contradiction': 0.9981003403663635}","{'distance': 0.08333333333333337, 'evidence_accuracy': 0.8461538461538461, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.9833668, 'contradiction': 0.0005309073603712022}","{'distance': 0.07692307692307687, 'evidence_accuracy': 0.7692307692307693, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.786942, 'contradiction': 0.6428238749504089}"
,,,,,,
"{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.8812145, 'contradiction': 0.9832690954208374}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.8812145, 'contradiction': 0.9832690954208374}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7350529, 'contradiction': 0.9939897060394287}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7350529, 'contradiction': 0.9939897060394287}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.8812145, 'contradiction': 0.9832690954208374}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7350529, 'contradiction': 0.9939897060394287}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.7647058823529411, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.972667, 'contradiction': 0.0011727657401934266}"
,,,,,,
,,,,,,"{'distance': 0.04761904761904767, 'evidence_accuracy': 0.6190476190476191, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.93980384, 'contradiction': 0.0029895673505961895}"
,,,,,,
,,,,,,"{'distance': 0.04761904761904767, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.5, 'evidence_recall': 0.14285714285714285, 'evidence_f1': 0.22222222222222224, 'similarity_metrics': 0.8405713, 'contradiction': 0.008400866761803627}"
,,,,,,
,,,,,,"{'distance': 0.2777777777777778, 'evidence_accuracy': 0.7222222222222222, 'evidence_precision': 0.8, 'evidence_recall': 0.5, 'evidence_f1': 0.6153846153846154, 'similarity_metrics': 0.69265264, 'contradiction': 0.022163137793540955}"
,,,,,,"{'distance': 0.09999999999999998, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.9008952, 'contradiction': 0.0051528229378163815}"
,,,,,,"{'distance': 0.09999999999999998, 'evidence_accuracy': 0.6, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.9530039, 'contradiction': 0.0020284412894397974}"
,,,,,,
"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.8225074, 'contradiction': 0.8918718099594116}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.8225074, 'contradiction': 0.8918718099594116}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.768559, 'contradiction': 0.9972772002220154}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.768559, 'contradiction': 0.9972772002220154}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.8225074, 'contradiction': 0.8918718099594116}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.768559, 'contradiction': 0.9972772002220154}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.93333447, 'contradiction': 0.0028540813364088535}"
